-872,6980,-15844,-424,858,-192,swipe_right,17
-2192,4532,-16556,-350,772,100,swipe_right,18
-2492,4360,-16564,-56,518,-65,swipe_right,18
-2208,4580,-16652,-269,1012,62,swipe_right,18
-2456,4160,-16624,-233,759,-233,swipe_right,18
-2460,4184,-16656,-408,763,131,swipe_right,18
-2520,4640,-16792,-391,899,197,swipe_right,18
-3164,4356,-16760,-804,999,309,swipe_right,18
-2960,4712,-17380,-2225,1891,2205,swipe_right,18
-2456,5784,-16448,-3206,2380,3928,swipe_right,18
-48,6716,-16336,-1987,2752,4985,swipe_right,18
1820,6864,-15436,43,-444,3184,swipe_right,18
2308,6480,-15824,336,180,1670,swipe_right,18
1088,6564,-16116,-197,-143,-368,swipe_right,18
312,6920,-16024,-316,523,-526,swipe_right,18
-68,6880,-15972,-383,642,-43,swipe_right,18
384,6652,-16236,-227,430,-223,swipe_right,18
-108,6584,-15924,-482,12,-163,swipe_right,18
-440,7004,-16104,-1149,-685,926,swipe_right,18
-124,7036,-16320,-51,-987,-195,swipe_right,18
-396,6888,-15468,-1198,359,13,swipe_right,18
-3880,5012,-16136,-248,521,-219,swipe_right,19
-3864,4916,-16180,-736,637,-378,swipe_right,19
-4092,5324,-16240,-1257,1076,622,swipe_right,19
-4400,4976,-16272,-1248,1755,1070,swipe_right,19
-3548,5564,-16784,-3027,956,4349,swipe_right,19
-1096,6980,-15352,-3178,1909,6251,swipe_right,19
-1624,8404,-14596,-2382,2224,4313,swipe_right,19
1924,8072,-15176,-979,43,3070,swipe_right,19
1812,8544,-14744,-881,2296,874,swipe_right,19
1840,8648,-15172,-92,1279,182,swipe_right,19
660,8384,-15460,-209,301,20,swipe_right,19
1096,8312,-15248,-155,644,159,swipe_right,19
932,8160,-15240,-113,116,-195,swipe_right,19
688,8088,-15248,-250,-131,153,swipe_right,19
804,8264,-15164,-148,556,57,swipe_right,19
600,8144,-15348,-179,693,-95,swipe_right,19
860,8084,-15428,-161,524,-35,swipe_right,19
484,8252,-15264,-132,805,-259,swipe_right,19
464,8024,-15424,-53,390,-128,swipe_right,19
684,8044,-15520,-55,399,-264,swipe_right,19
-2628,5960,-16140,-162,893,44,swipe_right,20
-2836,5612,-16116,-310,603,-274,swipe_right,20
-2668,5300,-16212,-258,827,13,swipe_right,20
-2588,5652,-16288,-284,710,-99,swipe_right,20
-2880,5680,-16156,-534,878,76,swipe_right,20
-2568,5724,-16420,-949,1899,257,swipe_right,20
-3552,5664,-16712,-1206,677,1146,swipe_right,20
-2876,6500,-16220,-2636,835,3648,swipe_right,20
-1288,7400,-15432,-2214,249,4682,swipe_right,20
-560,7444,-15516,-668,-64,4401,swipe_right,20
48,7924,-14956,-364,82,2569,swipe_right,20
-484,8352,-14928,-624,2589,1126,swipe_right,20
1544,8280,-15496,218,1188,682,swipe_right,20
